Date,GDP,CPI,DDS,DDB,GDPori,CPIori
2010-03-01,0.242315533,0.097974202,-0.266163459,-0.199696454,1.745265845,1.159205143
2010-04-01,0.388096368,0.103249434,-0.205686169,-0.216160379,2.913595029,0.967508893
2010-05-01,0.432838454,0.073067561,-0.206428847,-0.190115426,2.913595029,0.940138143
2010-06-01,0.312911094,0.087179974,-0.278149565,-0.148739395,2.913595029,0.950198985
2010-07-01,0.260145721,0.053537479,-0.290578997,-0.099406545,3.344209254,0.95775393
2010-08-01,0.313493442,0.068457795,-0.233962761,-0.107933724,3.344209254,0.917100995
2010-09-01,0.219018422,0.091409615,-0.271076834,-0.033036553,3.344209254,0.81438705
2010-10-01,0.290431517,0.069311638,-0.196921395,-0.057348625,2.775960909,0.602718355
2010-11-01,0.267809348,0.05385775,-0.171790517,-0.099461952,2.775960909,0.672056411
2010-12-01,0.200445969,-0.00963184,-0.188872145,-0.114662494,2.775960909,0.661894866
2011-01-01,0.279161971,-0.013782196,-0.113445701,-0.14728665,2.0377972,0.983533742
2011-02-01,0.258286815,-0.018793821,-0.106062607,-0.173560198,2.0377972,1.124445592
2011-03-01,0.25494186,-0.025147885,-0.084331799,-0.159908239,2.0377972,1.209785174
2011-04-01,0.266204288,-0.032284321,-0.069079185,-0.159669569,1.743708865,1.315539213
2011-05-01,0.307735066,-0.038160035,-0.034915661,-0.140030626,1.743708865,1.454096179
2011-06-01,0.263406007,-0.027529707,-0.062308336,-0.1106017,1.743708865,1.583677677
2011-07-01,0.246541639,-0.039491176,-0.071002902,-0.131305114,0.942653465,1.741483446
2011-08-01,0.207488534,-0.054038222,-0.091645229,-0.092950584,0.942653465,1.965157172
2011-09-01,0.096289719,-0.030739589,-0.167147914,-0.005294508,0.942653465,1.987722756
2011-10-01,-0.029411756,-0.029546668,-0.253581796,0.289294101,1.543075872,2.10792048
2011-11-01,0.074500308,-0.062525235,-0.157260053,-0.0383578,1.543075872,2.138204538
2011-12-01,0.037465379,-0.106922969,-0.175971271,-0.019311803,1.543075872,2.276662634
2012-01-01,0.013891918,-0.062042663,-0.182315667,0.289460757,2.638069311,2.277348151
2012-02-01,0.072440194,-0.028836297,-0.112676061,-0.0032989,2.638069311,2.159820441
2012-03-01,0.082039297,0.008407746,-0.077070103,-0.029156715,2.638069311,2.248337465
2012-04-01,0.057228199,0.018009791,-0.080085041,-0.070261443,2.403335839,2.314427852
2012-05-01,0.025376546,0.017667738,-0.087284677,-0.025329038,2.403335839,2.25225828
2012-06-01,-0.080391861,0.045449016,-0.171750707,0.399972907,2.403335839,2.192285611
2012-07-01,-0.017595931,0.035725466,-0.114737173,-0.0168293,2.573712314,2.109955687
2012-08-01,-0.010771335,0.064365117,-0.114988665,0.375794087,2.573712314,1.935252499
2012-09-01,0.020131221,0.070142854,-0.091811397,-0.0131782,2.573712314,2.008243483
2012-10-01,0.068685501,0.112523497,-0.056056189,-0.038170252,1.551852007,1.994649148
2012-11-01,0.071407617,0.132049221,-0.064149876,-0.042833395,1.551852007,1.952851269
2012-12-01,0.083634561,0.16570819,-0.058194227,-0.029604108,1.551852007,1.899694378
2013-01-01,0.130123318,0.165864737,-0.022554006,-0.053753768,1.700868486,1.909802218
2013-02-01,0.160689678,0.164296841,0.160689678,-0.083895117,1.700868486,1.988738521
2013-03-01,0.160316862,0.155120056,-0.002206973,-0.072520301,1.700868486,1.889022138
2013-04-01,0.192786721,0.158988469,0.192786721,-0.076421002,1.519938204,1.715558856
2013-05-01,0.229876481,0.213072728,0.229876481,-0.03316795,1.519938204,1.645551949
2013-06-01,0.197911121,0.184463675,-0.010270806,-0.098554222,1.519938204,1.623095247
2013-07-01,0.159165005,0.142391532,-0.035099942,-0.128054305,2.237022493,1.700221768
2013-08-01,0.207892253,0.134965944,0.207892253,-0.147746501,2.237022493,1.782107691
2013-09-01,0.172338143,0.108817373,-0.016564819,-0.159128517,2.237022493,1.751936842
2013-10-01,0.232193783,0.105280443,0.232193783,-0.1536161,3.00914496,1.686837731
2013-11-01,0.263442042,0.119361373,0.263442042,-0.1415024,3.00914496,1.741667747
2013-12-01,0.260466721,0.109373691,0.260466721,-0.164685183,3.00914496,1.740856619
2014-01-01,0.275783068,0.085715469,0.275783068,-0.180273661,1.650817556,1.607034436
2014-02-01,0.199606835,0.112189123,-0.040536508,-0.128608196,1.650817556,1.55480739
2014-03-01,0.241091712,0.113657596,0.241091712,-0.124068506,1.650817556,1.645660971
2014-04-01,0.234355493,0.119326637,0.234355493,-0.117669301,2.689152159,1.821055525
2014-05-01,0.22722106,0.125756707,0.22722106,-0.099162767,2.689152159,1.945526962
2014-06-01,0.234601055,0.132284134,0.234601055,-0.072615995,2.689152159,1.922862653
2014-07-01,0.246077168,0.152941483,0.246077168,-0.074928612,3.059782928,1.844963229
2014-08-01,0.214042708,0.168985618,-0.008743538,-0.068764584,3.059782928,1.736395603
2014-09-01,0.218202852,0.199803353,0.218202852,-0.024794814,3.059782928,1.740945888
2014-10-01,0.152452988,0.196373728,-0.039590825,-0.045356137,2.685835101,1.81763231
2014-11-01,0.152492105,0.19925868,-0.022716682,-0.018495514,2.685835101,1.741594755
2014-12-01,0.154452428,0.222733296,-0.010162906,0.166380911,2.685835101,1.622419505
2015-01-01,0.116839185,0.242510029,-0.0299205,0.217074404,3.969299499,1.631625565
2015-02-01,0.101788166,0.278876328,-0.028601932,0.339525961,3.969299499,1.688083494
2015-03-01,0.131906014,0.279921746,0.131906014,-0.0613762,3.969299499,1.745377707
2015-04-01,0.09818638,0.284630262,-0.015735073,-0.05108954,3.279087861,1.802827833
2015-05-01,0.126757392,0.241494431,0.126757392,-0.083616008,3.279087861,1.750944095
2015-06-01,0.088768584,0.189223447,-0.02236816,-0.105331743,3.279087861,1.777267624
2015-07-01,0.061179332,0.121506876,-0.036823522,-0.141742504,2.447321366,1.834631289
2015-08-01,0.037721604,0.143659851,-0.052547807,-0.102699169,2.447321366,1.850632327
2015-09-01,-0.029191426,0.106814804,-0.108687041,-0.108906248,2.447321366,1.897096145
2015-10-01,-0.074582312,0.113445143,-0.141207458,-0.091393671,2.119861313,1.913533536
2015-11-01,-0.006926747,0.115561113,-0.074964019,-0.095116141,2.119861313,1.997427524
2015-12-01,-0.020983472,0.100670923,-0.08549251,-0.102958498,2.119861313,2.071507279
2016-01-01,-0.046034825,0.063516999,-0.102821785,-0.105660476,1.795016891,2.145022539
2016-02-01,-0.103239808,0.073780056,-0.153869488,-0.055818309,1.795016891,2.222573822
2016-03-01,-0.118546763,0.071410231,-0.163608399,-0.026675385,1.795016891,2.142426949
2016-04-01,-0.036366111,0.071014463,-0.081844471,-0.027550696,1.493250833,2.156654761
2016-05-01,-0.025450809,0.048862017,-0.070906224,-0.03471862,1.493250833,2.254559597
2016-06-01,-0.046084987,0.059306436,-0.087934532,-0.026923587,1.493250833,2.262211647
2016-07-01,-0.023813962,0.08699584,-0.070993123,0.138723957,1.805761531,2.170139962
2016-08-01,0.028478875,0.099094769,-0.030394432,0.159253324,1.805761531,2.308734561
2016-09-01,0.040665592,0.091550526,-0.019318003,-0.0101145,1.805761531,2.271120683
2016-10-01,0.046864346,0.094244938,-0.015126065,-0.02504821,2.181566303,2.204555151
2016-11-01,0.049578445,0.06264659,-0.02049097,-0.067751683,2.181566303,2.14542194
2016-12-01,0.053587229,0.03580012,-0.028464226,-0.144324229,2.181566303,2.197123661
2017-01-01,0.110698498,0.042766988,0.110698498,-0.148260423,2.087461694,2.250209222
2017-02-01,0.164071478,0.003074997,0.164071478,-0.141325134,2.087461694,2.235346829
2017-03-01,0.183820973,0.011778041,0.183820973,-0.127706722,2.087461694,2.045845482
2017-04-01,0.217750521,-0.000852173,0.217750521,-0.133392853,2.330413794,1.896565011
2017-05-01,0.221889766,-0.004234824,0.221889766,-0.119778195,2.330413794,1.737093191
2017-06-01,0.227988842,-0.005176078,0.227988842,-0.103144731,2.330413794,1.699119334
2017-07-01,0.228176005,-0.019106643,0.228176005,-0.096043431,2.410821412,1.676962744
2017-08-01,0.266332697,-0.023438423,0.266332697,-0.101988121,2.410821412,1.655241262
2017-09-01,0.2541575,-0.018090769,-0.000754638,-0.071391599,2.410821412,1.595389846
2017-10-01,0.255711398,-0.024720114,0.255711398,-0.092948222,2.994143497,1.759639081
2017-11-01,0.267396447,-0.007367961,0.267396447,-0.093294443,2.994143497,1.737607273
2017-12-01,0.267298521,0.002258571,0.267298521,-0.086564512,2.994143497,1.770166453
2018-01-01,0.287161993,-0.009644512,0.287161993,-0.070044392,3.328810095,1.891267113
2018-02-01,0.336540505,-0.012861523,0.336540505,-0.100319655,3.328810095,1.877704205
2018-03-01,0.24869419,-0.004960926,-0.050189872,-0.127656352,3.328810095,2.122784366
2018-04-01,0.220740037,0.026795325,-0.058226435,-0.102722502,3.298962847,2.150644636
2018-05-01,0.207822356,0.027045499,-0.055472913,-0.121462412,3.298962847,2.272998449
2018-06-01,0.168117605,0.008644277,-0.070769111,-0.103845713,3.298962847,2.245517307
2018-07-01,0.145694952,0.021450608,-0.072771513,-0.098047415,3.130030641,2.267595293
2018-08-01,0.173968879,0.016442886,-0.031457048,-0.111005768,3.130030641,2.120894133
2018-09-01,0.143472352,0.004416508,-0.038834451,-0.099325184,3.130030641,2.19768049
2018-10-01,0.146737946,-0.000105992,-0.020408298,-0.125111864,2.125110751,2.126409126
2018-11-01,0.0355394,-0.006441688,-0.099493762,-0.150736988,2.125110751,2.215384373
2018-12-01,0.035786341,0.000479662,-0.079818261,-0.135560743,2.125110751,2.248529551
2019-01-01,-0.039293324,0.011783633,-0.133885584,-0.084988453,1.851285045,2.148085453
2019-02-01,0.012801206,0.023457108,-0.0758597,-0.081524677,1.851285045,2.094552053
2019-03-01,0.017080628,0.014954471,-0.061099562,-0.094153896,1.851285045,2.054855992
2019-04-01,0.023026777,0.042083407,-0.049600187,-0.04366448,2.154053334,2.083154736
2019-05-01,0.050925252,0.042266093,-0.017649494,-0.062677004,2.154053334,2.006261059
2019-06-01,-0.023965788,0.055632507,-0.079271637,0.114542577,2.154053334,2.121220362
2019-07-01,0.032402217,0.093505691,-0.020498951,0.125872706,2.670264785,2.178510588
2019-08-01,0.014141016,0.123608352,-0.031690115,0.133632606,2.670264785,2.359136224
2019-09-01,-0.004121987,0.161637849,-0.053679208,0.270305613,2.670264785,2.344330567
2019-10-01,0.041155378,0.161320489,-0.018965272,-0.0268018,3.18255607,2.326228096
2019-11-01,0.077821132,0.146091516,0.077821132,-0.0376406,3.18255607,2.330027482
2019-12-01,0.091309376,0.129436664,0.091309376,-0.041553169,3.18255607,2.253684684
2020-01-01,0.149831264,0.115051503,0.149831264,-0.072180529,1.226554789,2.278603377
2020-02-01,0.096178331,0.149423652,-0.044495189,-0.000820356,1.226554789,2.380997981
2020-03-01,0.027941762,0.147257687,-0.098684986,0.330620983,1.226554789,2.123217747
2020-04-01,-0.154454319,0.101678211,-0.262387091,0.398043557,-7.528460211,1.448605979
2020-05-01,-0.052520941,0.090400832,-0.171843498,0.398162475,-7.528460211,1.246645114
2020-06-01,-0.003957867,0.082251677,-0.130445393,-0.0176302,-7.528460211,1.176676469
2020-07-01,0.038412997,0.079855587,-0.089013722,-0.014314604,-1.468931477,1.53391591
2020-08-01,0.071066151,0.078967805,-0.054282638,0.34521021,-1.468931477,1.702433943
2020-09-01,0.113165359,0.054372445,-0.002514506,-0.0504605,-1.468931477,1.706722133
2020-10-01,0.079635744,0.064276542,-0.023176449,-0.043128726,-1.08328503,1.621499207
2020-11-01,0.049361107,0.068234201,-0.037613241,-0.075522167,-1.08328503,1.663753748
2020-12-01,0.180299327,0.059903517,0.180299327,-0.060147639,-1.08328503,1.633173388
2021-01-01,0.245784764,0.052962181,0.245784764,-0.071668725,1.572607324,1.409089886
2021-02-01,0.25967855,0.039391347,-0.002218246,-0.105393051,1.572607324,1.288521904
2021-03-01,0.321996152,0.01221845,0.321996152,-0.156681941,1.572607324,1.660863379
2021-04-01,0.360368058,0.01633128,0.360368058,-0.200903516,11.95027221,2.951413059
2021-05-01,0.399016171,0.001890676,0.399016171,-0.180982839,11.95027221,3.795552275
2021-06-01,0.443491957,0.001287142,0.443491957,-0.180966295,11.95027221,4.408314282
2021-07-01,0.425191219,0.008405475,-0.006367221,-0.144771804,4.735316795,4.178012508
2021-08-01,0.412623702,0.029815393,-0.012189928,-0.112986392,4.735316795,3.943844541
2021-09-01,0.465445923,0.015770984,0.465445923,-0.116012972,4.735316795,4.022116622
2021-10-01,0.40696747,-0.004696158,-0.025636937,-0.141712154,5.421091782,4.58779658
2021-11-01,0.410305553,-0.020743084,0.410305553,-0.120564542,5.421091782,4.979233126
2021-12-01,0.315971464,-0.001971576,-0.026591644,-0.096183162,5.421091782,5.522686825
2022-01-01,0.336425544,-0.024205439,0.336425544,-0.114390913,3.565082005,6.068798704
2022-02-01,0.279285846,-0.04121227,-0.009836624,-0.149052856,3.565082005,6.434526294
2022-03-01,0.185264233,-0.068517104,-0.052358288,-0.162945079,3.565082005,6.452420763
2022-04-01,0.154141144,-0.095232443,-0.046972317,-0.20852975,1.870598451,6.138186868
2022-05-01,0.060120089,-0.14622267,-0.101459618,-0.283120598,1.870598451,6.020953804
2022-06-01,0.04075171,-0.169342797,-0.094155127,-0.299252822,1.870598451,5.884916233
2022-07-01,-0.086257386,-0.190420585,-0.180061479,-0.308183214,1.713213136,5.889301384
2022-08-01,-0.062926191,-0.140687319,-0.144967604,-0.291379192,1.713213136,6.300504915
2022-09-01,-0.08292003,-0.198692249,-0.150730145,-0.323671963,1.713213136,6.642955443
2022-10-01,-0.187566397,-0.242311292,-0.238538689,-0.379344446,0.651691659,6.301760018
2022-11-01,-0.158302159,-0.237000261,-0.200237749,-0.416384487,0.651691659,5.97197713
2022-12-01,-0.064798124,-0.206090923,-0.102275289,-0.374663915,0.651691659,5.703856687
2023-01-01,-0.116221735,-0.257043475,-0.149270306,-0.391098685,1.717927302,5.547574549
2023-02-01,-0.058892832,-0.221625993,-0.094108064,-0.344556217,1.717927302,5.525998883
2023-03-01,-0.084420383,-0.234066535,-0.123135667,-0.377949243,1.717927302,5.602568449
2023-04-01,-0.064458432,-0.193224232,-0.10736756,-0.347828612,2.382468159,5.536655074
2023-05-01,-0.033837513,-0.178372377,-0.092923279,-0.345629425,2.382468159,5.328638739
2023-06-01,-0.045387491,-0.161322284,-0.11263156,-0.365313743,2.382468159,4.860943
2023-07-01,0.035006016,-0.142223284,-0.050983746,-0.363941678,1.712570158,4.704925
2023-08-01,0.112192421,-0.12352216,-0.001148872,-0.380115051,1.712570158,4.389848
2023-09-01,0.093314839,-0.097303691,-0.039994968,-0.399565429,0.6,4.4
2023-10-01,0.081534536,-0.117319266,-0.060336438,-0.447280763,0.6,4.1
